,emotion
17691,joy
17692,joy
17693,joy
17694,disgust
17695,joy
17696,joy
17697,joy
17698,neutral
17699,neutral
17700,joy
17701,joy
17702,joy
17703,joy
17704,neutral
17705,neutral
17706,joy
17707,joy
17708,joy
17709,joy
17710,joy
17711,sadness
17712,neutral
17713,joy
17714,neutral
17715,joy
17716,joy
17717,joy
17718,joy
17719,joy
17720,joy
17721,joy
17722,neutral
17723,joy
17724,joy
17725,joy
17726,neutral
17727,neutral
17728,joy
17729,joy
17730,neutral
17731,joy
17732,joy
17733,joy
17734,disgust
17735,joy
17736,neutral
17737,joy
17738,joy
17739,joy
17740,joy
17741,joy
17742,joy
17743,joy
17744,neutral
17745,joy
17746,joy
17747,fear
17748,joy
17749,joy
17750,sadness
17751,joy
17752,neutral
17753,joy
17754,joy
17755,joy
17756,joy
17757,joy
17758,joy
17759,joy
17760,neutral
17761,joy
17762,joy
17763,joy
17764,joy
17765,joy
17766,joy
17767,joy
17768,joy
17769,joy
17770,neutral
17771,joy
17772,joy
17773,neutral
17774,joy
17775,sadness
17776,neutral
17777,joy
17778,joy
17779,joy
17780,joy
17781,joy
17782,neutral
17783,joy
17784,joy
17785,joy
17786,joy
17787,joy
17788,joy
17789,joy
17790,joy
17791,joy
17792,joy
17793,joy
17794,joy
17795,neutral
17796,joy
17797,joy
17798,joy
17799,joy
17800,joy
17801,joy
17802,joy
17803,neutral
17804,joy
17805,joy
17806,joy
17807,sadness
17808,neutral
17809,joy
17810,sadness
17811,joy
17812,joy
17813,joy
17814,joy
17815,joy
17816,joy
17817,joy
17818,joy
17819,joy
17820,joy
17821,joy
17822,neutral
17823,joy
17824,joy
17825,joy
17826,neutral
17827,joy
17828,joy
17829,joy
17830,joy
17831,joy
17832,joy
17833,joy
17834,joy
17835,neutral
17836,joy
17837,joy
17838,joy
17839,joy
17840,joy
17841,joy
17842,joy
17843,joy
17844,joy
17845,joy
17846,neutral
17847,neutral
17848,joy
17849,joy
17850,joy
17851,neutral
17852,joy
17853,joy
17854,joy
17855,neutral
17856,neutral
17857,sadness
17858,joy
17859,joy
17860,joy
17861,neutral
17862,joy
17863,joy
17864,joy
17865,neutral
17866,sadness
17867,joy
17868,joy
17869,joy
17870,joy
17871,neutral
17872,joy
17873,neutral
17874,neutral
17875,joy
17876,joy
17877,neutral
17878,joy
17879,neutral
17880,joy
17881,joy
17882,joy
17883,joy
17884,joy
17885,joy
17886,neutral
17887,joy
17888,joy
17889,joy
17890,neutral
17891,neutral
17892,joy
17893,joy
17894,joy
17895,neutral
17896,neutral
17897,joy
17898,joy
17899,joy
17900,joy
17901,neutral
17902,sadness
17903,neutral
17904,neutral
17905,joy
17906,joy
17907,neutral
17908,joy
17909,joy
17910,anger
17911,joy
17912,joy
17913,joy
17914,joy
17915,neutral
17916,joy
17917,joy
17918,joy
17919,joy
17920,joy
17921,joy
17922,joy
17923,joy
17924,joy
17925,neutral
17926,joy
17927,joy
17928,joy
17929,joy
17930,joy
17931,joy
17932,joy
17933,neutral
17934,neutral
17935,neutral
17936,joy
17937,joy
17938,joy
17939,joy
17940,joy
17941,joy
17942,joy
17943,neutral
17944,joy
17945,joy
17946,joy
17947,joy
17948,anger
17949,joy
17950,joy
17951,neutral
17952,joy
17953,joy
17954,joy
17955,joy
17956,joy
17957,neutral
17958,joy
17959,joy
17960,neutral
17961,joy
17962,joy
17963,neutral
17964,joy
17965,joy
17966,joy
17967,neutral
17968,neutral
17969,joy
17970,joy
17971,joy
17972,joy
17973,joy
17974,neutral
17975,joy
17976,joy
17977,neutral
17978,joy
17979,joy
17980,joy
17981,joy
17982,joy
17983,joy
17984,joy
17985,joy
17986,neutral
17987,joy
17988,neutral
17989,neutral
17990,joy
17991,joy
17992,joy
17993,joy
17994,joy
17995,joy
17996,joy
17997,joy
17998,joy
17999,joy
18000,joy
18001,joy
18002,joy
18003,neutral
18004,joy
18005,joy
18006,anger
18007,joy
18008,disgust
18009,anger
18010,neutral
18011,sadness
18012,joy
18013,joy
18014,joy
18015,sadness
18016,joy
18017,joy
18018,disgust
18019,joy
18020,joy
18021,joy
18022,joy
18023,neutral
18024,joy
18025,joy
18026,neutral
18027,joy
18028,joy
18029,neutral
18030,anger
18031,joy
18032,neutral
18033,joy
18034,joy
18035,neutral
18036,joy
18037,joy
18038,joy
18039,joy
18040,joy
18041,joy
18042,anger
18043,neutral
18044,joy
18045,joy
18046,joy
18047,joy
18048,joy
18049,joy
18050,joy
18051,joy
18052,joy
18053,joy
18054,joy
18055,neutral
18056,joy
18057,joy
18058,neutral
18059,joy
18060,neutral
18061,joy
18062,joy
18063,joy
18064,joy
18065,joy
18066,neutral
18067,joy
18068,neutral
18069,joy
18070,joy
18071,joy
18072,neutral
18073,neutral
18074,joy
18075,joy
18076,neutral
18077,joy
18078,joy
18079,joy
18080,joy
18081,joy
18082,joy
18083,joy
18084,neutral
18085,joy
18086,joy
18087,disgust
18088,sadness
18089,joy
18090,disgust
18091,joy
18092,joy
18093,joy
18094,sadness
18095,joy
18096,joy
18097,joy
18098,joy
18099,joy
18100,joy
18101,neutral
18102,neutral
18103,joy
18104,anger
18105,joy
18106,joy
18107,joy
18108,joy
18109,sadness
18110,joy
18111,joy
18112,joy
18113,neutral
18114,joy
18115,joy
18116,joy
18117,joy
18118,joy
18119,joy
18120,sadness
18121,joy
18122,joy
18123,joy
18124,joy
18125,joy
18126,joy
18127,joy
18128,joy
18129,joy
18130,neutral
18131,sadness
18132,joy
18133,neutral
18134,neutral
18135,joy
18136,joy
18137,joy
18138,neutral
18139,joy
18140,joy
18141,joy
18142,neutral
18143,neutral
18144,joy
18145,joy
18146,sadness
18147,joy
18148,neutral
18149,joy
18150,joy
18151,joy
18152,joy
18153,joy
18154,joy
18155,joy
18156,joy
18157,joy
18158,joy
18159,neutral
18160,joy
18161,joy
18162,joy
18163,sadness
18164,joy
18165,joy
18166,joy
18167,joy
18168,joy
18169,joy
18170,joy
18171,joy
18172,neutral
18173,joy
18174,neutral
18175,sadness
18176,joy
18177,joy
18178,joy
18179,joy
18180,joy
18181,joy
18182,joy
18183,neutral
18184,joy
18185,joy
18186,joy
18187,joy
18188,sadness
18189,neutral
18190,joy
18191,sadness
18192,joy
18193,neutral
18194,joy
18195,neutral
18196,neutral
18197,joy
18198,joy
18199,joy
18200,neutral
18201,joy
18202,joy
18203,joy
18204,sadness
18205,joy
18206,neutral
18207,joy
18208,neutral
18209,neutral
18210,neutral
18211,joy
18212,sadness
18213,joy
18214,joy
18215,neutral
18216,neutral
18217,joy
18218,joy
18219,joy
18220,joy
18221,joy
18222,joy
18223,joy
18224,joy
18225,neutral
18226,neutral
18227,joy
18228,joy
18229,neutral
18230,joy
18231,sadness
18232,neutral
18233,joy
18234,neutral
18235,joy
18236,neutral
18237,joy
18238,joy
18239,joy
18240,joy
18241,joy
18242,joy
18243,neutral
18244,joy
18245,neutral
18246,joy
18247,neutral
18248,joy
18249,joy
18250,joy
18251,joy
18252,joy
18253,joy
18254,joy
18255,sadness
18256,neutral
18257,joy
18258,neutral
18259,joy
18260,joy
18261,joy
18262,joy
18263,joy
18264,joy
18265,joy
18266,joy
18267,joy
18268,sadness
18269,neutral
18270,neutral
18271,joy
18272,joy
18273,joy
18274,joy
18275,joy
18276,joy
18277,anger
18278,joy
18279,joy
18280,joy
18281,joy
18282,sadness
18283,neutral
18284,joy
18285,joy
18286,sadness
18287,joy
18288,joy
18289,joy
18290,joy
18291,neutral
18292,joy
18293,joy
18294,joy
18295,joy
18296,joy
18297,neutral
18298,joy
18299,joy
18300,neutral
18301,joy
18302,joy
18303,neutral
18304,joy
18305,neutral
18306,joy
18307,joy
18308,joy
18309,neutral
18310,joy
18311,neutral
18312,joy
18313,joy
18314,neutral
18315,neutral
18316,joy
18317,joy
18318,joy
18319,joy
18320,joy
18321,joy
18322,sadness
18323,joy
18324,neutral
18325,neutral
18326,neutral
18327,joy
18328,joy
18329,joy
18330,neutral
18331,joy
18332,joy
18333,joy
18334,neutral
18335,joy
18336,joy
18337,joy
18338,joy
18339,joy
18340,neutral
18341,joy
18342,joy
18343,neutral
18344,joy
18345,neutral
18346,disgust
18347,disgust
18348,joy
18349,joy
18350,joy
18351,joy
18352,neutral
18353,joy
18354,joy
18355,joy
18356,joy
18357,joy
18358,joy
18359,neutral
18360,joy
18361,joy
18362,joy
18363,joy
18364,joy
18365,joy
18366,sadness
18367,fear
18368,joy
18369,joy
18370,joy
18371,joy
18372,joy
18373,joy
18374,joy
18375,neutral
18376,joy
18377,neutral
18378,joy
18379,neutral
18380,neutral
18381,joy
18382,joy
18383,neutral
18384,joy
18385,joy
18386,neutral
18387,joy
18388,joy
18389,joy
18390,joy
18391,neutral
18392,joy
18393,neutral
18394,joy
18395,neutral
18396,joy
18397,neutral
18398,joy
18399,joy
18400,joy
18401,joy
18402,joy
18403,neutral
18404,joy
18405,joy
18406,neutral
18407,joy
18408,joy
18409,neutral
18410,joy
18411,joy
18412,joy
18413,sadness
18414,joy
18415,joy
18416,sadness
18417,joy
18418,joy
18419,joy
18420,sadness
18421,joy
18422,joy
18423,anger
18424,joy
18425,joy
18426,joy
18427,joy
18428,joy
18429,joy
18430,joy
18431,joy
18432,joy
18433,joy
18434,joy
18435,joy
18436,neutral
18437,joy
18438,joy
18439,joy
18440,anger
18441,joy
18442,joy
18443,joy
18444,joy
18445,joy
18446,joy
18447,neutral
18448,joy
18449,sadness
18450,joy
18451,joy
18452,disgust
18453,neutral
18454,joy
18455,joy
18456,joy
18457,neutral
18458,neutral
18459,joy
18460,neutral
18461,joy
18462,joy
18463,joy
18464,joy
18465,joy
18466,joy
18467,joy
18468,joy
18469,joy
18470,sadness
18471,joy
18472,joy
18473,joy
18474,disgust
18475,joy
18476,joy
18477,joy
18478,joy
18479,joy
18480,sadness
18481,neutral
18482,joy
18483,neutral
18484,neutral
18485,joy
18486,joy
18487,neutral
18488,fear
18489,joy
18490,joy
18491,joy
18492,neutral
18493,neutral
18494,joy
18495,joy
18496,joy
18497,joy
18498,neutral
18499,joy
18500,joy
18501,joy
18502,joy
18503,joy
18504,joy
18505,joy
18506,disgust
18507,neutral
18508,anger
18509,joy
18510,joy
18511,joy
18512,joy
18513,joy
18514,joy
18515,joy
18516,joy
18517,joy
18518,joy
18519,joy
18520,joy
18521,joy
18522,joy
18523,neutral
18524,neutral
18525,joy
18526,joy
18527,joy
18528,joy
18529,joy
18530,joy
18531,joy
18532,joy
18533,neutral
18534,joy
18535,joy
18536,joy
18537,joy
18538,joy
18539,joy
18540,joy
18541,neutral
18542,neutral
18543,joy
18544,joy
18545,neutral
18546,joy
18547,joy
18548,joy
18549,joy
18550,joy
18551,neutral
18552,neutral
18553,joy
18554,neutral
18555,joy
18556,joy
18557,joy
18558,fear
18559,joy
18560,joy
18561,joy
18562,joy
18563,neutral
18564,joy
18565,joy
18566,joy
18567,joy
18568,joy
18569,joy
18570,joy
18571,joy
18572,disgust
18573,joy
18574,joy
18575,joy
18576,joy
18577,joy
18578,joy
18579,joy
18580,joy
18581,joy
18582,joy
18583,joy
18584,joy
18585,neutral
18586,neutral
18587,joy
18588,joy
18589,joy
18590,joy
18591,joy
18592,joy
18593,joy
18594,joy
18595,neutral
18596,joy
18597,joy
18598,joy
18599,joy
18600,joy
18601,joy
18602,joy
18603,sadness
18604,joy
18605,joy
18606,joy
18607,sadness
18608,joy
18609,joy
18610,neutral
18611,joy
18612,joy
18613,neutral
18614,joy
18615,neutral
18616,joy
18617,joy
18618,joy
18619,joy
18620,joy
18621,joy
18622,joy
18623,joy
18624,neutral
18625,joy
18626,joy
18627,joy
18628,joy
18629,disgust
18630,neutral
18631,joy
18632,joy
18633,neutral
18634,joy
18635,disgust
18636,joy
18637,joy
18638,neutral
18639,sadness
18640,joy
18641,joy
18642,joy
18643,disgust
18644,sadness
18645,neutral
18646,joy
18647,joy
18648,joy
18649,joy
18650,joy
18651,joy
18652,joy
18653,joy
18654,joy
18655,neutral
18656,joy
18657,joy
18658,joy
18659,joy
18660,joy
18661,joy
18662,neutral
18663,joy
18664,joy
18665,joy
18666,joy
18667,joy
18668,joy
18669,joy
18670,neutral
18671,joy
18672,joy
18673,joy
18674,joy
18675,joy
18676,joy
18677,joy
18678,sadness
18679,joy
18680,joy
18681,joy
18682,joy
18683,joy
18684,joy
18685,sadness
18686,joy
18687,anger
18688,joy
18689,joy
18690,sadness
18691,joy
18692,sadness
18693,joy
18694,joy
18695,joy
18696,joy
18697,joy
18698,joy
18699,joy
18700,neutral
18701,joy
18702,joy
18703,joy
18704,joy
18705,joy
18706,joy
18707,joy
18708,neutral
18709,joy
18710,joy
18711,neutral
18712,joy
18713,joy
18714,neutral
18715,joy
18716,joy
18717,joy
18718,joy
18719,joy
18720,disgust
18721,joy
18722,joy
18723,joy
18724,joy
18725,joy
18726,joy
18727,joy
18728,joy
18729,joy
18730,joy
18731,sadness
18732,joy
18733,joy
18734,joy
18735,joy
18736,joy
18737,sadness
18738,joy
18739,joy
18740,joy
18741,joy
18742,joy
18743,joy
18744,joy
18745,joy
18746,joy
18747,sadness
18748,joy
18749,joy
18750,neutral
18751,joy
18752,sadness
18753,joy
18754,sadness
18755,joy
18756,joy
18757,joy
18758,joy
18759,joy
18760,joy
18761,joy
18762,joy
18763,joy
18764,joy
18765,joy
18766,joy
18767,joy
18768,joy
18769,joy
18770,neutral
18771,joy
18772,joy
18773,joy
18774,joy
18775,disgust
18776,joy
18777,joy
18778,anger
18779,joy
18780,joy
18781,anger
18782,joy
18783,joy
18784,joy
18785,joy
18786,neutral
18787,joy
18788,joy
18789,joy
18790,joy
18791,sadness
18792,joy
18793,joy
18794,joy
18795,joy
18796,neutral
18797,joy
18798,joy
18799,joy
18800,joy
18801,neutral
18802,joy
18803,joy
18804,disgust
18805,joy
18806,joy
18807,joy
18808,joy
18809,joy
18810,joy
18811,sadness
18812,joy
18813,sadness
18814,joy
18815,joy
18816,joy
18817,joy
18818,joy
18819,joy
18820,joy
18821,joy
18822,fear
18823,joy
18824,joy
18825,neutral
18826,joy
18827,joy
18828,joy
18829,joy
18830,joy
18831,joy
18832,joy
18833,joy
18834,neutral
18835,joy
18836,joy
18837,joy
18838,joy
18839,joy
18840,joy
18841,joy
18842,joy
18843,joy
18844,joy
18845,joy
18846,joy
18847,joy
18848,joy
18849,joy
18850,joy
18851,joy
18852,joy
18853,joy
18854,joy
18855,joy
18856,joy
18857,joy
18858,joy
18859,joy
18860,joy
18861,joy
18862,joy
18863,joy
18864,joy
18865,joy
18866,joy
18867,joy
18868,joy
18869,joy
18870,joy
18871,joy
18872,joy
18873,sadness
18874,joy
18875,joy
18876,joy
18877,joy
18878,neutral
18879,joy
18880,joy
18881,joy
18882,joy
18883,sadness
18884,joy
18885,sadness
18886,joy
18887,joy
18888,joy
18889,joy
18890,joy
18891,joy
18892,joy
18893,joy
18894,joy
18895,joy
18896,joy
18897,joy
18898,joy
18899,joy
18900,joy
18901,joy
18902,joy
18903,neutral
18904,joy
18905,joy
18906,joy
18907,neutral
18908,joy
18909,joy
18910,joy
18911,joy
18912,joy
18913,disgust
18914,joy
18915,joy
18916,joy
18917,joy
18918,joy
18919,sadness
18920,joy
18921,joy
18922,joy
18923,joy
18924,sadness
18925,neutral
18926,joy
18927,joy
18928,joy
18929,joy
18930,joy
18931,joy
18932,joy
18933,joy
18934,joy
18935,joy
18936,joy
18937,joy
18938,joy
18939,joy
18940,joy
18941,joy
18942,joy
18943,joy
18944,joy
18945,joy
18946,neutral
18947,joy
18948,joy
18949,joy
18950,joy
18951,joy
18952,joy
18953,joy
18954,joy
18955,neutral
18956,joy
18957,joy
18958,joy
18959,neutral
18960,joy
18961,joy
18962,joy
18963,neutral
18964,joy
18965,joy
18966,joy
18967,joy
18968,joy
18969,joy
18970,joy
18971,joy
18972,joy
18973,joy
18974,joy
18975,joy
18976,joy
18977,joy
18978,neutral
18979,joy
18980,joy
18981,joy
18982,joy
18983,joy
18984,sadness
18985,joy
18986,joy
18987,joy
18988,joy
18989,neutral
18990,joy
18991,joy
18992,joy
18993,joy
18994,sadness
18995,neutral
18996,joy
18997,joy
18998,joy
18999,joy
19000,joy
19001,joy
19002,joy
19003,joy
19004,sadness
19005,joy
19006,joy
19007,joy
19008,joy
19009,joy
19010,joy
19011,sadness
19012,joy
19013,joy
19014,joy
19015,joy
19016,joy
19017,joy
19018,joy
19019,joy
19020,joy
19021,joy
19022,sadness
19023,joy
19024,joy
19025,sadness
19026,joy
19027,sadness
19028,joy
19029,neutral
19030,joy
19031,joy
19032,joy
19033,joy
19034,joy
19035,joy
19036,joy
19037,joy
19038,joy
19039,joy
19040,joy
19041,joy
19042,joy
19043,disgust
19044,joy
19045,neutral
19046,joy
19047,joy
19048,neutral
19049,neutral
19050,joy
19051,joy
19052,joy
19053,joy
19054,sadness
19055,joy
19056,neutral
19057,joy
19058,joy
19059,joy
19060,joy
19061,joy
19062,neutral
19063,joy
19064,joy
19065,joy
19066,joy
19067,joy
19068,joy
19069,joy
19070,neutral
19071,joy
19072,neutral
19073,joy
19074,joy
19075,joy
19076,joy
19077,joy
19078,joy
19079,joy
19080,joy
19081,joy
19082,neutral
19083,joy
19084,joy
19085,joy
19086,joy
19087,joy
19088,joy
19089,joy
19090,joy
19091,joy
19092,joy
19093,joy
19094,joy
19095,joy
19096,neutral
19097,joy
19098,neutral
19099,joy
19100,joy
19101,joy
19102,joy
19103,neutral
19104,joy
19105,neutral
19106,joy
19107,joy
19108,joy
19109,joy
19110,joy
19111,joy
19112,neutral
19113,joy
19114,joy
19115,joy
19116,joy
19117,joy
19118,neutral
19119,joy
19120,joy
19121,anger
19122,joy
19123,joy
19124,joy
19125,joy
19126,joy
19127,sadness
19128,joy
19129,disgust
19130,neutral
19131,joy
19132,sadness
19133,joy
19134,joy
19135,joy
19136,joy
19137,sadness
19138,joy
19139,joy
19140,joy
19141,joy
19142,neutral
19143,disgust
19144,joy
19145,neutral
19146,joy
19147,joy
19148,joy
19149,joy
19150,neutral
19151,joy
19152,joy
19153,neutral
19154,joy
19155,joy
19156,joy
19157,joy
19158,joy
19159,joy
19160,neutral
19161,joy
19162,sadness
19163,joy
19164,joy
19165,joy
19166,joy
19167,joy
19168,joy
19169,joy
19170,sadness
19171,joy
19172,joy
19173,joy
19174,sadness
19175,joy
19176,joy
19177,anger
19178,joy
19179,disgust
19180,joy
19181,joy
19182,joy
19183,joy
19184,joy
19185,joy
19186,joy
19187,joy
19188,joy
19189,joy
19190,neutral
19191,joy
19192,joy
19193,joy
19194,joy
19195,joy
19196,joy
19197,joy
19198,joy
19199,joy
19200,joy
19201,joy
19202,neutral
19203,joy
19204,joy
19205,joy
19206,joy
19207,joy
19208,joy
19209,joy
19210,joy
19211,joy
19212,sadness
19213,joy
19214,joy
19215,neutral
19216,joy
19217,joy
19218,joy
19219,joy
19220,disgust
19221,joy
19222,joy
19223,joy
19224,joy
19225,joy
19226,joy
19227,joy
19228,neutral
19229,joy
19230,joy
19231,joy
19232,neutral
19233,neutral
19234,joy
19235,joy
19236,joy
19237,joy
19238,joy
19239,joy
19240,neutral
19241,joy
19242,joy
19243,joy
19244,joy
19245,joy
19246,joy
19247,joy
19248,neutral
19249,joy
19250,joy
19251,joy
19252,joy
19253,joy
19254,joy
19255,joy
19256,joy
19257,disgust
19258,joy
19259,joy
19260,sadness
19261,joy
19262,joy
19263,joy
19264,joy
19265,joy
19266,joy
19267,sadness
19268,joy
19269,joy
19270,sadness
19271,neutral
19272,disgust
19273,joy
19274,disgust
19275,sadness
19276,joy
19277,anger
19278,joy
19279,neutral
19280,joy
19281,joy
19282,joy
19283,joy
19284,joy
19285,anger
19286,neutral
19287,disgust
19288,joy
19289,joy
19290,joy
19291,joy
19292,sadness
19293,joy
19294,neutral
19295,joy
19296,joy
19297,joy
19298,joy
19299,joy
19300,joy
19301,joy
19302,joy
19303,joy
19304,neutral
19305,joy
19306,joy
19307,joy
19308,joy
19309,disgust
19310,joy
19311,joy
19312,joy
19313,joy
19314,joy
19315,joy
19316,joy
19317,neutral
19318,joy
19319,joy
19320,joy
19321,joy
19322,joy
19323,joy
19324,joy
19325,joy
19326,joy
19327,neutral
19328,joy
19329,joy
19330,joy
19331,joy
19332,joy
19333,joy
19334,joy
19335,joy
19336,joy
19337,joy
19338,joy
19339,joy
19340,neutral
19341,joy
19342,neutral
19343,joy
19344,joy
19345,joy
19346,disgust
19347,joy
19348,joy
19349,joy
19350,joy
19351,sadness
19352,joy
19353,joy
19354,joy
19355,joy
19356,joy
19357,joy
19358,joy
19359,joy
19360,joy
19361,joy
19362,joy
19363,joy
19364,joy
19365,disgust
19366,joy
19367,joy
19368,joy
19369,neutral
19370,joy
19371,joy
19372,joy
19373,joy
19374,neutral
19375,joy
19376,joy
19377,joy
19378,joy
19379,joy
19380,joy
19381,joy
19382,joy
19383,joy
19384,joy
19385,joy
19386,joy
19387,joy
19388,joy
19389,joy
19390,joy
19391,joy
19392,sadness
19393,joy
19394,joy
19395,joy
19396,neutral
19397,joy
19398,joy
19399,joy
19400,joy
19401,joy
19402,neutral
19403,joy
19404,joy
19405,joy
19406,joy
19407,joy
19408,joy
19409,neutral
19410,joy
19411,joy
19412,joy
19413,joy
19414,joy
19415,neutral
19416,joy
19417,joy
19418,joy
19419,joy
19420,joy
19421,joy
19422,neutral
19423,joy
19424,joy
19425,joy
19426,disgust
19427,neutral
19428,joy
19429,joy
19430,joy
19431,joy
19432,joy
19433,disgust
19434,joy
19435,joy
19436,joy
19437,joy
19438,joy
19439,joy
19440,neutral
19441,neutral
19442,joy
19443,joy
19444,joy
19445,joy
19446,joy
19447,joy
19448,neutral
19449,joy
19450,joy
19451,joy
19452,joy
19453,joy
19454,joy
19455,joy
19456,joy
19457,joy
19458,joy
19459,joy
19460,joy
19461,joy
19462,joy
19463,joy
19464,joy
19465,joy
19466,joy
19467,joy
19468,joy
19469,neutral
19470,joy
19471,neutral
19472,joy
19473,joy
19474,joy
19475,joy
19476,joy
19477,joy
19478,joy
19479,joy
19480,joy
19481,joy
19482,disgust
19483,joy
19484,joy
19485,joy
19486,joy
19487,joy
19488,joy
19489,joy
19490,joy
19491,joy
19492,joy
19493,joy
19494,joy
19495,joy
19496,joy
19497,joy
19498,joy
19499,joy
19500,joy
19501,joy
19502,joy
19503,joy
19504,joy
19505,joy
19506,joy
19507,joy
19508,joy
19509,neutral
19510,joy
19511,joy
19512,neutral
19513,joy
19514,sadness
19515,joy
19516,joy
19517,joy
19518,joy
19519,joy
19520,joy
19521,joy
19522,joy
19523,joy
19524,joy
19525,joy
19526,joy
19527,joy
19528,joy
19529,neutral
19530,joy
19531,joy
19532,joy
19533,disgust
19534,joy
19535,joy
19536,joy
19537,joy
19538,joy
19539,joy
19540,joy
19541,joy
19542,neutral
19543,joy
19544,joy
19545,joy
19546,neutral
19547,joy
19548,joy
19549,joy
19550,joy
19551,sadness
19552,neutral
19553,joy
19554,joy
19555,joy
19556,neutral
19557,joy
19558,joy
19559,joy
19560,joy
19561,joy
19562,joy
19563,joy
19564,joy
19565,neutral
19566,neutral
19567,neutral
19568,joy
19569,disgust
19570,joy
19571,joy
19572,joy
19573,joy
19574,joy
19575,joy
